Codigo,Nombre
CCF029,CAJA DE COMPENSACION FAMILIAR DE RISARALDA COMFAMILIAR RISARALDA
CCF030,CAJA DE COMPENSACION FAMILIAR DE LA CAMARA DE COMERCIO DE SAN ANDRES Y PROVIDENCIA ISLAS CAJASAI
CCF031,CAJA SANTANDEREANA DE SUBSIDIO FAMILIAR - CAJASAN
CCF032,CAJA DE COMPENSACION FAMILIAR COMFENALCO SANTANDER
CCF033,CAJA DE COMPENSACION FAMILIAR DE SUCRE
CCF034,CAJA DE COMPENSACION FAMILIAR DEL SUR DEL TOLIMA CAFASUR
CCF035,CAJA DE COMPENSACION FAMILIAR DE BARRANCABERMEJA
CCF036,CAJA DE COMPENSACION FAMILIAR DEL TOLIMA COMFATOLIMA
CCF037,CAJA DE COMPENSACION FAMILIAR DE FENALCO DE TOLIMA COMFENALCO
CCF038,CAJA DE COMPENSACION FAMILIAR COMFAMILIAR BUENAVENTURA
CCF039,CAJA DE COMPENSACION FAMILIAR DE BUGA
CCF040,CAJA DE COMPENSACION FAMILIAR DE CARTAGO COMFACARTAGO
CCF041,CAJA DE COMPENSACION FAMILIAR DEL VALLE DEL CAUCA COMFAMILIAR ANDI
CCF042,CAJA DE COMPENSACION FAMILIAR COMFAMILIARES UNIDAS DEL VALLE 'COMFAUNION
CCF043,CAJA DE COMPENSACION FAMILIAR DE FENALCO COMFENALCO BUGA
CCF045,CAJA DE COMPENSACION FAMILIAR DEL NORTE DE SANTANDER COMFANORTE
CCF046,CAJA DE COMPENSACION FAMILIAR DE ACOPI BARRANQUILLA
CCF047,CAJA DE COMPENSACION FAMILIAR INDUFAMILIAR
CCF048,CAJA DE COMPENSACION FAMILIAR ACOPI COMFACOPI
CCF049,CAJA DE COMPENSACION FAMILIAR DEL ORIENTE COLOMBIANO UCOMFAORIENTEO
CCF050,CAJA DE COMPENSACION FAMILIAR DEL ORIENTE COLOMBIANO COMFAORIENTE
CCF053,CAJA DE COMPENSACION FAMILIAR DE CUNDINAMARCA COMFACUNDI
CCF054,CAJA DE COMPENSACION FAMILIAR DE FENALCO COMFENALCO CUNDINAMARCA
CCF055,CAJA DE COMPENSACION FAMILIAR CAJACOPI ATLANTICO
CCF101,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO
CCF102,CAJA DE COMPENSACION FAMILIAR DEL CHOCO
CCF103,COMFACA
CCFC07,CAJA DE COMPENSACION FAMILIAR DE CARTAGENA Y BOLIVAR COMFAMILIAR
CCFC09,CAJA DE COMPENSACION FAMILIAR DE BOYACA UCOMFABOYO
CCFC10,CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO
CCFC15,CAJA DE COMPENSACION FAMILIAR DE CORDOBA UCOMFACORO
CCFC18,CAJA DE COMPENSACION FAMILIAR UCAFAMO
CCFC20,CAJA DE COMPENSACION FAMILIAR DEL CHOCO
CCFC23,CAJA DE COMPENSACION FAMILIAR DE LA GUAJIRA COMFAGUAJIRA
CCFC24,CAJA DE COMPENSACION FAMILIAR DEL HUILA UCOMFAMILIAR HUILAO
CCFC27,CAJA DE COMPENSACION FAMILIAR DE NARIÑO
CCFC33,CAJA DE COMPENSACION FAMILIAR DE SUCRE
CCFC50,CAJA DE COMPENSACION FAMILIAR DEL ORIENTE COLOMBIANO COMFAORIENTE
CCFC53,CAJA DE COMPENSACION FAMILIAR DE CUNDINAMARCA COMFACUNDI
CCFC55,CAJA DE COMPENSACION FAMILIAR CAJACOPI ATLANTICO
CCFCO2,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA -COMFAMA - SAVIA SALUD EPS CONTRIBUTIVO
EAS001,EAS EAS CAJA DE PREV SOC DE NARINO
EAS002,EAS EAS CAJA DE PREV SOC DE LA UNIVERSIDAD INDUSTRIAL DE SANTANDER
EAS003,EAS EAS CAJA DE PREV SOC MUNICIPAL DE BUCARAMANGA
EAS004,EASCORPOPRACION ELECTRICA DE LA COSTA CARIBE  SERVICIO DE SALUD
EAS005,EAS UNIVERSIDAD DE ANTIOQUIA DIVISION DE SALUD
EAS006,EAS DIVISION DE SALUD DE LA UNIVERSIDAD DE ANTIOQUIA
EAS007,EAS EAS CAJA DE PREV SOC MUNICIPAL DE IBAGUE
EAS009,EAS EAS CAJA DE PREV SOC DEL DEPARTAMENTO DE ARAUCA
EAS010,EAS SERVICIO DE SALUD DE LA CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA
EAS011,EAS SERVICIO MEDICO UNIVERSIDAD DE CALDAS
EAS012,EAS DEPARTAMENTO MEDICO Y ODONTOLOGICO MUNICIPIO DE MEDELLIN
EAS013,EAS DIVISION DE SERVICIO MEDICO DEL MUNICIPIO DE SANTIAGO DE CALI
EAS014,EAS CAJA DE PREV SOC DEPARTAMENTAL DEL CAUCA
EAS015,EAS CAJA DE PREV SOC DE BOYACA
EAS016,EMPRESAS PUBLICAS DE MEDELLIN E.S.P. - EE.PP.M
EAS017,EAS CAJA DE PREV SOC DE LA SUPERINTENDENCIA BANCARIA
EAS018,EAS CAJA DEPARTAMENTAL DE PREVISION DE NORTE DE SANTANDER
EAS019,EAS CAJA DE PREVISION SOCIAL DE LA SUPERINTENDENCIA BANCARIA
EAS020,EAS CAJA DE PREV SOC DE LA UNIVERSIDAD TECNOLOGICA DEL CHOCO
EAS021,EAS CAJA DE PREV SOC DE LA UNIVERSIDAD NACIONAL
EAS022,EAS INST COL DE LA REFORMA AGRARIA PROG SMA
EAS024,EAS SERVICIO MEDICO DE LA UNIVERSIDAD DEL VALLE
EAS025,EAS FONDO DE SALUD DE LA UNIVERSIDAD DE CORDOBA
EAS026,EAS FONDO PRESTACIONAL DE LA UNIVERSIDAD DE NARINO
EAS027,FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA
EAS029,EAS EMPRESA ACUEDUCTO Y ALCANTARILLADO DE BOGOTA SM
EAS030,EAS CAJA DE PREV SOC DE LA UNIVERSIDAD DE CARTAGENA
EMP002,MEDPLUS MEDICINA PREPAGADA S.A.
EMP005,EMP SALUD COOMEVA
EMP012,EMP HUMANA S A
EMP014,EMP MEDISALUD
EMP015,MEDISANITAS S A COMPAÑIA DE MEDICINA PREPAGADA
EMP017,COLMEDICA MEDICINA PREPAGADA S A
EMP019,EMP SALUD COLPATRIA S. A.
EMP021,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A.
EMP022,VIVIR S.A. MEDICINA PREPAGADA
EMP023,COMPAÑIA DE MEDICINA PREPAGADA COLSANITAS S.A.
EMP024,SERVICIO DE SALUD INMEDIATO MEDICINA PREPAGADA S.A.
EMP025,PLAN U.H.C.M. MEDICINA PREPAGADA COMFENALCO VALLE
EMP028,COOMEVA MEDICINA PREPAGADA S.A.
EMP029,AXA COLPATRIA MEDICINA PREPAGADA S.A.
EMPT01,EMP SALUD COLPATRIA S.A.
EPS001,ALIANSALUD
EPS002,SALUD TOTAL EPS-S S.A.
EPS003,CAFESALUD ENTIDAD PROMOTORA DE SALUD S.A. - CAFESALUD EPS S.A.
EPS004,EPS BONSALUD SA
EPS005,ENTIDAD PROMOTORA DE SALUD SANITAS S.A. - E.P.S. SANITAS S.A.
EPS006,INSTITUTO DE SEGUROS SOCIALES ENTIDAD PROMOTORA DE SALUD EN LIQUIDACION
EPS007,EPS UNIMEC SA
EPS008,CAJA COMPENSACION FAMILIAR COMPENSAR
EPS009,CAJA DE COMPENSACION FAMILIAR UCOMFENALCO ANTIOQUIAO
EPS010,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A.
EPS011,EPS COLSEGUROS
EPS012,EPS COMFENALCO VALLE
EPS013,SALUDCOOP ENTIDAD PROMOTORA DE SALUD ORGANISMO COOPERATIVO SALUDCOOP
EPS014,HUMANA VIVIR S A
EPS015,SALUD COLPATRIA S.A ENTIDAD PROMOTORA DE SALUD EN LIQUIDACION - SALUD COLPATRIA S.A E.P.S
EPS016,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A. - COOMEVA  E.P.S. S.A.
EPS017,FAMISANAR LTDA. CAFAM - COLSUBSIDIO E.P.S.
EPS018,ENTIDAD PROMOTORA DE SALUD SERVICIO OCCIDENTAL DE SALUD S.A. S.O.S.
EPS019,EPS RISARALDA LTDA
EPS020,CAJA DE PREVISION SOCIAL DE COMUNICACIONES UCAPRECOMO
EPS021,EPS CORPORANONIMAS EN LIQUIDACION
EPS022,ENTIDAD PROMOTORA DE SALUD DEL REGIMEN SUBSIDIADO EPS CONVIDA
EPS023,CRUZ BLANCA ENTIDAD PROMOTORA DE SALUD S.A
EPS024,EPS CAJANAL
EPS025,CAJA DE PREVISION SOCIAL DE CASANARE - CAPRESOCA E.P.S.
EPS026,LEGAL STRATEGY SAS MANDATARIA SOLSALUD EPS LIQUIDADA
EPS027,EPS BARRANQUILLA SANA
EPS028,CALISALUD ENTIDAD PROMOTORA DE SALUD EN LIQUIDACION
EPS029,EPS DE CALDAS SA
EPS030,ENTIDAD PROMOTORA DE SALUD CONDOR S.A. -  E.P.S. CONDOR S.A
EPS031,SELVASALUD S.A. EPS-S EN LIQUIDACION FORZOSA ADMINISTRATIVA
EPS032,EPS METROPOLITANA DE SALUD
EPS033,SALUDVIDA E.P.S. S.A.
EPS034,SALUDCOLOMBIA ENTIDAD PROMOTORA DE SALUD S.A.
EPS035,RED SALUD ATENCION HUMANA E.P.S. S.A. EN LIQUIDACION
EPS037,NUEVA EMPRESA PROMOTORA DE SALUD S.A. SIGLA NUEVA EPS S.A.
EPS038,MULTIMEDICAS SALUD CON CALIDAD ENTIDAD PROMOTORA DE SALUD S A EN LIQUIDACION
EPS039,GOLDEN GROUP S.A. ENTIDAD PROMOTORA DE SALUD Y PODRA USAR LAS SIGLAS GOLDEN GROUP S.A. EPS
EPS040,ALIANZA MEDELLIN ANTIOQUIA EPS S.A.S. SAVIA SALUD
EPS044,MEDIMAS EPS SAS
EPS045,MEDIMAS EPS SAS
EPSC03,CAFESALUD EPS-- CONTRIBUTIVO
EPSC20,CAJA DE PREVISION SOCIAL DE COMUNICACIONES UCAPRECOMO
EPSC22,ENTIDAD PROMOTORA DE SALUD DEL REGIMEN SUBSIDIADO EPS CONVIDA
EPSC25,CAJA DE PREVISION SOCIAL DE CASANARE - CAPRESOCA E.P.S.
EPSC33,SALUD VIDA- CONTRIBUTIVO
EPSC34,CAPITAL SALUD ENTIDAD PROMOTORA DE SALUD DEL REGIMEN SUBSIDIADO SAS CAPITAL SALUD EPS S SAS
EPSI01,ASOCIACION DE CABILDOS INDIGENAS DEL CESAR Y LA GUAJIRA DUSAKAWI EPSI
EPSI02,ASOCIACION DE CABILDOS DEL RESGUARDO INDIGENA ZENU DE SAN ANDRES DE SOTAVENTO CORDOBA Y SUCRE MANEXKA
EPSI03,ASOCIACION INDIGENA DEL CAUCA A.I.C. EPSI
EPSI04,EMPRESA PROMOTORA DE SALUD INDIGENA ANAS WAYUU EPSI
EPSI05,ENTIDAD PROMOTORA DE SALUD MALLAMAS EPSI
EPSI06,PIJAOS SALUD EPSI
EPSIC1,ASOCIACION DE CABILDOS INDIGENAS DEL CESAR Y LA GUAJIRA DUSAKAWI EPSI
EPSIC2,ASOCIACION DE CABILDOS DEL RESGUARDO INDIGENA ZENU DE SAN ANDRES DE SOTAVENTO CORDOBA Y SUCRE MANEXKA
EPSIC3,ASOCIACION INDIGENA DEL CAUCA A.I.C. EPSI
EPSIC4,EMPRESA PROMOTORA DE SALUD INDIGENA ANAS WAYUU EPSI
EPSIC5,ENTIDAD PROMOTORA DE SALUD MALLAMAS EPSI
EPSIC6,PIJAOS SALUD EPSI
EPSM03,CAFESALUD- SUBSIDIADO
EPSM33,SALUD VIDA S.A. ENTIDAD PROMOTORA DE SALUD- SUBSIDIADO
EPSS01,ALIANSALUD ENTIDAD PROMOTORA DE SALUD S.A
EPSS02,SALUD TOTAL ENTIDAD PROMOTORA DE SALUD DEL REGIMEN CONTRIBUTIVO Y DEL REGIMEN SUBSIDIADO S.A.
EPSS03,CAFESALUD ENTIDAD PROMOTORA DE SALUD S.A. - CAFESALUD EPS S.A.
EPSS05,ENTIDAD PROMOTORA DE SALUD SANITAS S.A. - E.P.S. SANITAS S.A.
EPSS08,CAJA COMPENSACION FAMILIAR COMPENSAR
EPSS09,COMFENALCO ANTIOQUIA SUBSIDIADO
EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A.
EPSS12,COMFENALCO VALLE EPS- SUBSIDIADO
EPSS13,SALUDCOOP ENTIDAD PROMOTORA DE SALUD ORGANISMO COOPERATIVO SALUDCOOP
EPSS14,HUMANA S A EPS-S EN LIQUIDACION
EPSS16,COOMEVA EPS. S.A.- SUBSIDIADO
EPSS17,EPS FAMISANAR LTDA.- SUBSIDIADO
EPSS18,ENTIDAD PROMOTORA DE SALUD SERVICIO OCCIDENTAL DE SALUD S.A. S.O.S.
EPSS20,EPS CAPRECOM
EPSS22,EPS CONVIDA
EPSS23,CRUZ BLANCA ENTIDAD PROMOTORA DE SALUD S.A
EPSS25,CAPRESOCA
EPSS26,LEGAL STRATEGY SAS MANDATARIA SOLSALUD EPS LIQUIDADA
EPSS28,EPS CALISALUD
EPSS30,EPS CONDOR SA
EPSS31,EPS SELVASALUD SA
EPSS33,SALUDVIDA E.P.S. S.A.
EPSS34,CAPITAL SALUD ENTIDAD PROMOTORA DE SALUD DEL REGIMEN SUBSIDIADO SAS CAPITAL SALUD EPS S SAS
EPSS39,GOLDEN GROUP S.A. ENTIDAD PROMOTORA DE SALUD Y PODRA USAR LAS SIGLAS GOLDEN GROUP S.A. EPS
EPSS40,ALIANZA MEDELLIN ANTIOQUIA EPS S.A.S.
EPSS41,NUEVA EMPRESA PROMOTORA DE SALUD S.A. SIGLA NUEVA EPS S.A.
EPSS44,MEDIMAS EPS SAS
EPSS45,MEDIMAS EPS SAS
EPSSO1,ALIANSALUD ENTIDAD PROMOTORA DE SALUD S.A.- SUBSIDIADO
EPSSO2,SALUD TOTAL S.A. ENTIDAD PROMOTORA DE SALUD- SUBSIDIADO
EPST01,SAVIA SALUD EPS
ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL DE LA SALUD E.S.S EMDISALUD E.S.S EPS-S
ESS024,COOPERATIVA EMPRESA SOLIDARIA DE SALUD Y DESARROLLO INTEGRAL UCOOSALUD E.S.S.
ESS031,ESS COESALUD LTDA
ESS032,ESS ECOSBOYACA
ESS033,ESS COOPSALUDESA LTDA
ESS034,ESS COPESAM LTDA ESS
ESS035,ESS COESPERANZA LTDA
ESS036,ESS COOPCENTRO
ESS037,ESS FAMISALUD
ESS038,ESS AAGROSALUD
ESS039,ESS ASOCIACION MUTUAL PARA LA SALUD Y DESARROLLO INTEGRAL LA ESPERANZA
ESS040,ESS MUTUALMANI LTDA
ESS041,ESS MUTUOROCUE LTDA
ESS042,ESS MUTUALPAZ LTDA
ESS043,ESS MUTUOPALENQUE LTDA
ESS044,ESS MUTUALTAURAMENA LTDA
ESS045,ESS MUTUALYOPAL LTDA
ESS046,ESS DE ARGELIA AMPEBIV
ESS047,ESS ASOCIACION MUTUAL LA NUEVA ESPERANZA
ESS048,ESS ASOCIACION MUTUAL CAMPESINA DE SALUD BOLIVAR
ESS049,ESS ASOCIACION MUTUAL DE SALUD VIDA NUEVA DE BUENOS AIRES
ESS050,ESS ASOCIACION MUTUAL CAMPESINA DE SALUD DE CAJIBIO
ESS051,ESS ASOCIACION MUTUAL LA MANO AMIGA
ESS052,ESS ASOCIACION MUTUAL SOLIDARIA DE SALUD DEL MUNICIPIO DE EL PATIA E
ESS053,ESS ASOCIACION MUTUAL LA ESPERANZA
ESS054,ESS ASOCIACION MUTUAL PROSALUD CAMPESINA MERCADERES
ESS055,ESS ASOCIACION MUTUAL VIVIR MEJOR ASMUVIME
ESS056,ESS ASOCIACION MUTUAL PIENDASALUD
ESS057,ESS ASOCIACION MUTUAL ACTIVA SALUD
ESS058,ESS COOSABFAM
ESS059,ESS ASOCIACION MUTUAL DE  SALUD DE INZA CAPITAL ARQUEOLOGICA AMSICAC
ESS060,ESS ASOCIACION MUTUAL COCONUCO PURACE
ESS061,ESS ASOCIACION MUTUAL LA SUIZA DE AMERICA
ESS062,ASOCIACION MUTUAL LA ESPERANZA UASMET SALUD E.S.S EPS S
ESS063,ESS ASOCIACION MUTUAL PARA LA SALUD DESARROLLO Y FUTURO TIMBIANO
ESS064,ESS ASOCIACION MUTUAL NUEVO HORIZONTE DE TIMBIQUI
ESS065,ESS COOPERATIVA LA NUEVA ESPERANZA DE CURUMANI
ESS066,ESS ASOCIACION MUTUAL ESS JAGUA DE IBIRICO ASOM
ESS067,ESS ASOCIACION MUTUAL SOLIDARIAS DE SALUD DE VALLEDUPAR
ESS068,ESS ASOCIACION SOLIDARIA DE SALUD DE ASTREA
ESS069,ESS ASOCIACION ALCIDES FERNANDEZ ESS DE ACANDI
ESS070,ESS ASOCIACION PLAYAS DEL PACIFICO ESS
ESS071,ESS ASOCIACION MUTUAL EL REVIVIR BAJO BAUDO
ESS072,ESS ASOCIACION AVANCEMOS ESS DE BOJAYA
ESS073,ESS ASOCIACION DE SALUD CARMELEÑA ESS
ESS074,ESS ASOCIACION GOLFO DE TRIBUGA ESS
ESS075,ESS ASOCIACION MUTUAL EL BUEN VIVIR ESS RIO QUITO
ESS076,ASOCIACION MUTUAL BARRIOS UNIDOS DE QUIBDO AMBUQ EPS-S ESS
ESS077,ESS ASOCIACION MILAGRO DE DIOS
ESS078,ESS ASOCIACION UNA ESPERANZA
ESS079,ESS ASOCIACION MUTUAL LA ESPERANZA
ESS080,ESS AMBUSANBER
ESS081,ESS ASOCICICION MUTUAL SALUD DE LORICA AMUSAL
ESS082,ESS ASOCIACION MUTUAL SALUD DEL SINU AMUSS
ESS083,ESS AMUCIS
ESS084,ESS AMSOTI ESS
ESS085,ESS ECOSORIENTE
ESS086,ESS FONDOPROSEGURIDAD SOCIAL DE LOTEROS DE BOGOTA
ESS087,ESS SALUD NORTE
ESS088,ESS ECOOPSALS
ESS089,ESS A M S DE CAPARRAPI AMESSALUD
ESS090,ESS COOPSOLSA
ESS091,ENTIDAD COOPERATIVA SOLIDARIA DE SALUD ECOOPSOS ESS EPS-S
ESS092,ESS COOPESAGA LTDA
ESS093,ESS ECISS
ESS094,ESS COOPSAM
ESS095,ESS COOPDESU LTDA
ESS096,ESS ECOOPSVERGARA
ESS097,ESS ASOCIACION MUTUAL DE CHIA ESS
ESS098,ESS ASOCIACION  MUTUAL EL PORVENIR ESS DE YACOPI
ESS099,ESS ASOCIACION ESS DE MAICAO
ESS100,ESS ASOCIACION ESS DE RIOHACHA ASMUDIG
ESS101,ESS ASOCIACION GUAVIARE 2000 ESS
ESS102,ESS ASOCIACION PARA LA SALUD SOLIDARIA DE LA ARGENTINA ESS
ESS103,ESS ASOCIACION MUTUAL DE SOLIDARIDAD PLATEÑA ESS ASOMUSP
ESS104,ESS ASOCIACION MUTUAL MACIZO COLOMBIANO ESS
ESS105,ESS COOPERATIVA VILLASALUD LTDA
ESS106,ESS ASOCIACION SOLIDARIA PARA EL DESARROLLO INTEGRAL DE ARACATACA
ESS107,ESS ASOCIACION MUTUAL SOLIDARIA PARA LA SALUD Y DESARROLLO INTEGRAL DE EL PIÑON
ESS108,ESS ASOCIACION MUTUAL SOLIDARIA PARA LA SALUD Y DESARROLLO INTEGRAL PARA FUNDACION
ESS109,ESS CORSAPIVI
ESS110,ESS CORPORACION SALUD PARA PUEBLOVIEJO
ESS111,ESS AMSDE SANTA MARTA ASMUSSALUD
ESS113,ESS ASOCIACION NUEVO AMANECER ESS
ESS114,ESS ASOCIACION MUTUAL ESS CUASPUD CARLOSAMA
ESS115,ESS ASOCIACION MUTUAL ESS MALLAMAS
ESS116,ESS ASOCIACION MUTUAL DE LA CRUZ ESS
ESS117,ESS ASOCIACION MUTUAL NUEVO AMANECER DE MALLAMA ESS  AMUNA
ESS118,ASOCIACION MUTUAL EMPRESA SOLIDARIA DE SALUD EMSSANAR E.S.S
ESS119,ESS ALCATRAZ LTDA
ESS120,ESS ASOCICICION MUTUAL COOESSALUD
ESS121,ESS ASOMUSAVIH
ESS122,ESS COEESSPATIOS
ESS123,ESS COPSOSAFA
ESS124,ESS AMESS
ESS125,ESS ASOCIACION MUTUAL SOLIDARIA DE SALUD Y DESARROLLO INTEGRAL DE QUIMBAYA
ESS126,ESS BELEN
ESS127,ESS ASODISPRO
ESS128,ESS COOMULSEB  LTDA
ESS129,ESS COPESALUD LTDA
ESS130,ESS COISBU LTDA
ESS131,ESS COOFLORSALUD LTDA
ESS132,ESS COVISALUD LTDA
ESS133,COOPERATIVA DE SALUD COMUNITARIA EMPRESA PROMOTORA DE SALUD SUBSIDIADA COMPARTA EPS-S
ESS134,ESS VILLASALUD LTDA
ESS135,ESS A M S DE SABANA DE TORRES
ESS136,ESS COESAN LTDA
ESS137,ESS SALUDDAR
ESS138,ESS EMPRESA COOP SERVICIOS DE SALUD ÈCOOPSCUNDAY
ESS139,ESS EMPRESAS COOPERATIVA DEL SALUD DE EL ESPINAL
ESS140,ESS COOPERATIVA DE BUENAVENTURA COOPESALUD
ESS141,ESS ESS COOPERATIVA DE SALUD COMUTARIA DE CALI COOPSACOC
ESS142,ESS ESS COOPERATIVA DE SALUD SOLIDARIA DE LA ZONA PLANA DEL SUR
ESS143,ESS COOPERATIVA DE PALMIRA ESSALUD
ESS144,ESS COOPERATIVA DE ROLDANILLO
ESS145,ESS COOPESAC
ESS146,ESS COOPSAVER
ESS147,ESS COOPERATIVA ZARZAL
ESS148,ESS ASSAVI
ESS149,ESS ASOCIACION MUTUAL PERMANENTE DE VALENCIA AMSAP
ESS150,ESS COOPERATIVA EMPRESA SOLIDARIA DE SALUD DEL HUILA COOEMSALUD LTDA ESS
ESS151,ESS COOPERATIVA INTEGRAL ESSDOSQUEBRADAS
ESS152,ESSAC ESS
ESS153,ESSBALBOA
ESS154,ESS COOPREGIOSALUD  LTDA
ESS155,ESS ASOCIACION MUTUAL DE PLANADAS AMUPLAN
ESS156,ESS COOPERATIVA DE SALUD COMUNITARIA COOMUNISALUD
ESS157,ESS MARIA OFELIA VILLAMIZAR BUITRAGO
ESS158,ESS SANTA CLARA DE CUCUTA
ESS159,ESS PUERTO SANTANDER
ESS160,ESS COOPERATIVA MULTIACTIVA METROPOLITANA PARA LA SALUD COOMSALUD
ESS161,ESS SALAZAR LAS PALMAS
ESS162,ESS COOPERTIVA SOLIDARIA DEL MUNICIPIO DE ARAUQUITA COOPSSA
ESS163,ESS DEL TIBU
ESS164,ESS ASOCIACION DE CABILDOS DEL CONSEJO REGIONAL INDIGENA CRIT
ESS165,ESS SALUD SUBA
ESS166,ESS COPORACION DEL CARIBE SOLCARIBE
ESS167,ESS COOP ESP EN SAL EN COLOMBIA COLOMBIANA DE SALUD COLSALUD
ESS168,ESS COOPERATIVA DE SALUD TIBU COOPSATIBU ESS
ESS169,ESS ASOCIACION MUTUAL SOLIDATIA DE SALUD DE CERETE AMUCER ESS
ESS170,ESS ASOCIACION MUTUAL ESS GUAITARA DE IPIALES
ESS171,ESS EMPRESA COOPERATIVA DE SALUD DEL M/PIO DE ATACO LA ESPERANZA
ESS172,ESS COOPERATIVA EMPRESA SOLIDARIA DE SALUD DEL SUR DEL TOLIMA COEPSURT ESS
ESS173,ESS COOPERATIVA SOLIDARIA DE SALUD COOPDESA
ESS174,ESS  SALUD COLOMBIA
ESS175,ESS ASOCIACION MUTUAL ADMON REGIMEN SUBSIDIADO EN SALUD ARSSALUD
ESS176,ESS ASOCIACION MUTUAL OCAÑA PARA LA SALUD SOLIDARIA
ESS177,ESS ASOCIACION DE CABILDOS INDIGENAS DEL CESAR DUSAKAWI
ESS178,ESS ASOCIACION MUTUAL DESPERTAR ESS
ESS179,ESS ASOCIACION MUTUAL LA SIERRA ESS MUTUAL LA SIERRA
ESS182,ESS ASOCICION INDIGENA DEL CAUCA AIC
ESS183,EMPRESA ESS COOPERATIVA DE SALUD Y CALIDAD DE VIDA LTDA COOPERATIVA NACERS LTDA ESS
ESS184,ESS ASOC DE CABILDOS DE RESGUARDO IND ZENU DE SAN ANDRES DE SOTAVENTO MANEXKA
ESS185,ESS COOPERATIVA ESPECIALIZADA DE SALUD COOPREVISALUD LTDA
ESS186,ESS COOPERATIVA LA MAGDALENA LTDA ESS COOPSAMAM
ESS187,ESS ASOCIACION MUTUAL LOS ANDES AMUANDES
ESS188,EMPRESA SOLIDARIA DE SALUD PERSONALIZADA PERSALUD
ESS189,ESS COOPERATIVA ESPECIALIZADA DE SALUD DEL NORTE DE SANTANDER COORNOSALUD
ESS190,ESS ASOCIACION EMPRESA SOLIDARIA DE SALUD DE LA GUAJIRA SOLIDSALUD
ESS191,ESS COOPERATIVA GENERACION SALUD GENESALUD ESS
ESS192,EMPRESA COOPERATIVA DE SERVICIOS DE SOCIALES ECOSS
ESS193,ESS COOPERATIVA DE BIENESTAR EN SALUD ESS COOBISALUD ESS
ESS194,ESS COOP ESPEN SALUD LIMITADA COESSALUD LTDA
ESS195,ESS COOPERATIVA MULTIACTIVA DE SALUD Y DESRROLLO INTEGRAL DEL CARIBE COOPSACARIBE
ESS196,ESS COOPERATIVA INTEGRAL DE SALUD ESS COOINSALUD
ESS197,ESS COOPERATIVA EMPRESA SOLIDARIA DE SALUD ESS SALUD SARARE LTDA
ESS198,ESS COOP ESPEN SALUD PARA LA FAMILIA COLOMBIANA LTDA SALUD FAMILIA LTDA
ESS199,EMPRESA SOLIDARIA DE SALUD EL ROSAL DE SAN RAFAEL
ESS200,ESS COOPERATIVA SALUD Y VIDA ESS COOPSAVID
ESS201,EMPRESA SOLIDARIA DE SALUD MI SALUD
ESS202,ESS COOPERATIVA DE SALUD DE LA COSTA SALUDCOSTA
ESS203,ESS ASOCIACION MUTUAL LLANOSALUD EMPRESA SOLIDARIA DE SALUD LLANOSALUD ESS
ESS204,ESS ASOCIACION MUTUAL SOLIDARIA PARA LA SALUD DE COLOMBIA ESS COLOMBIA SOLIDARIA
ESS205,ESS COOPERATIVA ESPECIALIZADA EN SALUD PROSUSALUD ESS
ESS206,ESS COOPERATIVA DE SALUD DEL MAGDALENA MEDIO COOPSAMAN
ESS207,ASOCIACION MUTUAL SER EMPRESA SOLIDARIA DE SALUD ESS
ESS208,ESS ANAS WAYUU EPS INDIGENA
ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL DE LA SALUD E.S.S EMDISALUD E.S.S EPS-S
ESSC07,ASOCIACION MUTUAL SER EMPRESA SOLIDARIA DE SALUD ESS
ESSC18,ASOCIACION MUTUAL EMPRESA SOLIDARIA DE SALUD EMSSANAR E.S.S
ESSC24,UCOOSALUD E.S.S.O ENTIDAD PROMOTORA DEL REGIMEN SUBSIDIADO EPS-S
ESSC33,COOPERATIVA DE SALUD COMUNITARIA EMPRESA PROMOTORA DE SALUD SUBSIDIADA COMPARTA EPS-S
ESSC62,ASOCIACION MUTUAL LA ESPERANZA UASMET SALUD E.S.S EPS S
ESSC76,ASOCIACION MUTUAL BARRIOS UNIDOS DE QUIBDO AMBUQ EPS-S ESS
ESSC91,ENTIDAD COOPERATIVA SOLIDARIA DE SALUD ECOOPSOS ESS EPS-S
ESSCO2,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL DE LA SALUD E.S.S. -EMDISALUD ESS- CONTRIBUTIVO
ESSCO7,ASOCIACION MUTUAL SER EMPRESA SOLIDARIA DE SALUD ESS- CONTRIBUTIVO
HC1413,AIG COLOMBIA SEGUROS DE VIDA SA
MIN001,FONDO DE SOLIDARIDAD Y GARANTIA MINISTERIO DE SALUD
PEC001,PE SERVICIO NACIONAL DE APRENDIZAJE SENA
